wanikani	word	reading	sense 1	sense 2	sense 3	url
44	大砲	たいほう	gun, cannon, artillery	Artillery		http://jisho.org/word/%E5%A4%A7%E7%A0%B2
44	姫	ひめ	young lady of noble birth, princess (esp. in Western contexts, tales, etc.)	girl	small, cute, lesser (in names of species)	http://jisho.org/word/%E5%A7%AB
44	滑り台	すべりだい	(playground) slide	(ship) launching platform, sliding bed	Suberidai	http://jisho.org/word/%E6%BB%91%E3%82%8A%E5%8F%B0
44	竜巻	たつまき	tornado, waterspout	Tatsumaki	Tornado	http://jisho.org/word/%E7%AB%9C%E5%B7%BB
44	金髪	きんぱつ	blond hair, blonde hair, golden hair	Blond		http://jisho.org/word/%E9%87%91%E9%AB%AA
44	忍者	にんじゃ	ninja, person trained in ninjutsu and employed for covert purposes in feudal Japan	Ninja		http://jisho.org/word/%E5%BF%8D%E8%80%85
44	落雷	らくらい	lightning strike, lightning bolt	Thunderbolt		http://jisho.org/word/%E8%90%BD%E9%9B%B7
44	魚雷	ぎょらい	torpedo	Torpedo		http://jisho.org/word/%E9%AD%9A%E9%9B%B7
44	寸	すん	sun (approx. 3.03 cm)	length, measurement	shortness, tininess	http://jisho.org/word/%E5%AF%B8
44	上げ	あげ	tuck (e.g. in a dress)	rise (e.g. in price)	Age	http://jisho.org/word/%E4%B8%8A%E3%81%92
44	寸前	すんぜん	just before, on the verge of, on the brink of	just in front of, just ahead of		http://jisho.org/word/%E5%AF%B8%E5%89%8D
44	泊まり	とまり	overnight stay, stopover	inn, hotel	anchorage	http://jisho.org/word/%E6%B3%8A%E3%81%BE%E3%82%8A
44	桃	もも	peach (Prunus persica)			http://jisho.org/word/%E6%A1%83
44	梨	なし	pear (esp. Japanese pear)			http://jisho.org/word/%E6%A2%A8
44	空き缶	あきかん	empty can			http://jisho.org/word/%E7%A9%BA%E3%81%8D%E7%BC%B6
44	無縁	むえん	unrelated, unconnected, irrelevant, indifferent, divorced from, having nothing to do with one, being foreign to one	without relations (esp. of a deceased person), having no surviving relatives	unrelated to the teachings of Buddha, unable to be saved by Buddha	http://jisho.org/word/%E7%84%A1%E7%B8%81
44	粒子	りゅうし	particle, grain			http://jisho.org/word/%E7%B2%92%E5%AD%90
44	握り	にぎり	grasping, gripping, grasp, grip, clutch	handful, fistful	handle, grip, knob	http://jisho.org/word/%E6%8F%A1%E3%82%8A
44	寝床	ねどこ	bed, berth, crib, cot, kip, bedroom			http://jisho.org/word/%E5%AF%9D%E5%BA%8A
44	荒々しい	あらあらしい	rough, wild, rude, harsh, gruff, violent			http://jisho.org/word/%E8%8D%92%E3%80%85%E3%81%97%E3%81%84
44	忍ぶ	しのぶ	to conceal oneself, to hide	to endure, to bear, to stand, to put up with		http://jisho.org/word/%E5%BF%8D%E3%81%B6
44	一匹	いっぴき	one animal (small)	two-tan bolt of cloth		http://jisho.org/word/%E4%B8%80%E5%8C%B9
44	管制塔	かんせいとう	control tower	Kanseitou		http://jisho.org/word/%E7%AE%A1%E5%88%B6%E5%A1%94
44	喪服	もふく	mourning dress			http://jisho.org/word/%E5%96%AA%E6%9C%8D
44	桃色	ももいろ	pink (colour, color), colour of peach (flowers)			http://jisho.org/word/%E6%A1%83%E8%89%B2
44	両翼	りょうよく	both wings, both flanks			http://jisho.org/word/%E4%B8%A1%E7%BF%BC
44	絶叫	ぜっきょう	scream, shriek, shout, exclamation			http://jisho.org/word/%E7%B5%B6%E5%8F%AB
44	エッフェル塔	エッフェルとう	Eiffel Tower	Eiffel Tower		http://jisho.org/word/%E3%82%A8%E3%83%83%E3%83%95%E3%82%A7%E3%83%AB%E5%A1%94
44	俺たち	おれたち	we, us			http://jisho.org/word/%E4%BF%BA%E3%81%9F%E3%81%A1
44	哲学者	てつがくしゃ	philosopher			http://jisho.org/word/%E5%93%B2%E5%AD%A6%E8%80%85
44	挑戦者	ちょうせんしゃ	challenger			http://jisho.org/word/%E6%8C%91%E6%88%A6%E8%80%85
44	姫様	ひめさま	princess, daughter of a nobleman			http://jisho.org/word/%E5%A7%AB%E6%A7%98
44	俺ら	おれら	we, us	I, me		http://jisho.org/word/%E4%BF%BA%E3%82%89
44	朱	しゅ	cinnabar, vermillion, red, slightly-orange red	red pigment (and ink made from same)	red text (as used to correct documents)	http://jisho.org/word/%E6%9C%B1
44	左翼	さよく	left-wing (politics)	left wing (of a bird, aircraft, formation, etc.), left flank	left field	http://jisho.org/word/%E5%B7%A6%E7%BF%BC
44	右翼	うよく	right-wing (politics)	extreme right-wing group	right wing (bird, plane, etc.)	http://jisho.org/word/%E5%8F%B3%E7%BF%BC
44	網戸	あみど	window screen, insect screen, mosquito screen, screen, screen door	Window screen		http://jisho.org/word/%E7%B6%B2%E6%88%B8
44	砂丘	さきゅう	sand dune, sand hill	Sakyuu	Dune	http://jisho.org/word/%E7%A0%82%E4%B8%98
44	斗	と	to, traditional unit of volume, approx. 18 litres	square bearing block (at the top of a pillar)	Chinese "Dipper" constellation (one of the 28 mansions)	http://jisho.org/word/%E6%96%97
44	手堅い	てがたい	sound, sure, safe, secure, trustworthy, reliable, solid	steady, firm		http://jisho.org/word/%E6%89%8B%E5%A0%85%E3%81%84
44	一翼	いちよく	one wing	(a) role, (a) part		http://jisho.org/word/%E4%B8%80%E7%BF%BC
44	辛勝	しんしょう	narrow victory			http://jisho.org/word/%E8%BE%9B%E5%8B%9D
44	刃先	はさき	edge of blade			http://jisho.org/word/%E5%88%83%E5%85%88
44	感涙	かんるい	tears (from being deeply moved), tears of gratitude			http://jisho.org/word/%E6%84%9F%E6%B6%99
44	朱印	しゅいん	red seal			http://jisho.org/word/%E6%9C%B1%E5%8D%B0
44	笠	かさ	conical hat (East-Asian style), coolie hat	something shaped like a conical hat or an umbrella, shade (of a lamp), mushroom cap, pileus	Kasa (hat)	http://jisho.org/word/%E7%AC%A0
44	バベルの塔	バベルのとう	Tower of Babel	Tower of Babel		http://jisho.org/word/%E3%83%90%E3%83%99%E3%83%AB%E3%81%AE%E5%A1%94
44	缶コーヒー	かんコーヒー	canned coffee	Canned coffee		http://jisho.org/word/%E7%BC%B6%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC
44	取り逃がす	とりにがす	to miss (capturing), to fail to catch, to let slip			http://jisho.org/word/%E5%8F%96%E3%82%8A%E9%80%83%E3%81%8C%E3%81%99
44	携帯ストラップ	けいたいストラップ	straps for mobile phone			http://jisho.org/word/%E6%90%BA%E5%B8%AF%E3%82%B9%E3%83%88%E3%83%A9%E3%83%83%E3%83%97
44	吉	きち	good fortune (esp. omikuji fortune-telling result), good luck, auspiciousness	unspecified day of the month (used to obscure the date a letter, invitation, etc. was written)		http://jisho.org/word/%E5%90%89
44	缶ビール	かんビール	canned beer, can of beer			http://jisho.org/word/%E7%BC%B6%E3%83%93%E3%83%BC%E3%83%AB
45	狂気	きょうき	madness, insanity	Insanity		http://jisho.org/word/%E7%8B%82%E6%B0%97
45	卓球	たっきゅう	table tennis, ping-pong	Table tennis		http://jisho.org/word/%E5%8D%93%E7%90%83
45	殺菌	さっきん	sterilization, sterilisation, disinfection	Sterilization (microbiology)		http://jisho.org/word/%E6%AE%BA%E8%8F%8C
45	電卓	でんたく	calculator (electronic), pocket calculator	Calculator		http://jisho.org/word/%E9%9B%BB%E5%8D%93
45	呪い	のろい	curse, spell, malediction	Curse		http://jisho.org/word/%E5%91%AA%E3%81%84
45	悪霊	あくりょう	evil spirit	Demon		http://jisho.org/word/%E6%82%AA%E9%9C%8A
45	亡霊	ぼうれい	departed spirit, soul of the dead	ghost, apparition	Ghost	http://jisho.org/word/%E4%BA%A1%E9%9C%8A
45	溝	みぞ	ditch, drain, gutter, trench	groove, tread, indentation	gap (between people, countries, etc.), gulf, rift	http://jisho.org/word/%E6%BA%9D
45	狩り	かり	hunting	harvesting (e.g. berries, fruit), picking, gathering		http://jisho.org/word/%E7%8B%A9%E3%82%8A
45	凶器	きょうき	dangerous weapon, lethal weapon, deadly weapon, murder weapon			http://jisho.org/word/%E5%87%B6%E5%99%A8
45	硬直	こうちょく	stiffening, rigidity, rigor, stiffness, ossification, petrification			http://jisho.org/word/%E7%A1%AC%E7%9B%B4
45	磨き	みがき	polish, burnishing	improvement, becoming more skilled		http://jisho.org/word/%E7%A3%A8%E3%81%8D
45	凶悪	きょうあく	atrocious, heinous, fiendish, brutal, vicious			http://jisho.org/word/%E5%87%B6%E6%82%AA
45	引き裂く	ひきさく	to tear up, to tear off, to rip up, to tear to pieces	to (forcibly) separate (a couple, family, etc.), to force apart, to tear apart		http://jisho.org/word/%E5%BC%95%E3%81%8D%E8%A3%82%E3%81%8F
45	一斉に	いっせいに	simultaneously, all at once, in unison			http://jisho.org/word/%E4%B8%80%E6%96%89%E3%81%AB
45	先頃	さきごろ	recently, the other day			http://jisho.org/word/%E5%85%88%E9%A0%83
45	呪う	のろう	to curse, to put a curse on, to detest intensely			http://jisho.org/word/%E5%91%AA%E3%81%86
45	嫁ぐ	とつぐ	to marry (of a woman), to become a bride, to marry into (a family)	to have sexual intercourse		http://jisho.org/word/%E5%AB%81%E3%81%90
45	いつ頃	いつごろ	about when, about what time, how soon			http://jisho.org/word/%E3%81%84%E3%81%A4%E9%A0%83
45	若い頃	わかいころ	one's youth, early life, one's early days, one's early years			http://jisho.org/word/%E8%8B%A5%E3%81%84%E9%A0%83
45	霊感	れいかん	inspiration, afflatus	ability to sense the supernatural (esp. ghosts, etc.)		http://jisho.org/word/%E9%9C%8A%E6%84%9F
45	潮時	しおどき	tidal hour	right time, favourable opportunity (favorable)		http://jisho.org/word/%E6%BD%AE%E6%99%82
45	狩人	かりゅうど	hunter			http://jisho.org/word/%E7%8B%A9%E4%BA%BA
45	肌触り	はだざわり	the touch of, feel of, texture			http://jisho.org/word/%E8%82%8C%E8%A7%A6%E3%82%8A
45	旧暦	きゅうれき	Japan's old (lunisolar) calendar			http://jisho.org/word/%E6%97%A7%E6%9A%A6
45	加湿器	かしつき	humidifier	Humidifier		http://jisho.org/word/%E5%8A%A0%E6%B9%BF%E5%99%A8
45	黒潮	くろしお	Kuroshio Current, Japan Current	Kuroshio Current		http://jisho.org/word/%E9%BB%92%E6%BD%AE
45	湿地	しっち	damp ground, wetland, bog, marsh	Wetland		http://jisho.org/word/%E6%B9%BF%E5%9C%B0
45	小舟	こぶね	small boat			http://jisho.org/word/%E5%B0%8F%E8%88%9F
45	矛	ほこ	long-handled Chinese spear, lance, pike	weapon, arms	grip of a bow	http://jisho.org/word/%E7%9F%9B
45	鳥肌	とりはだ	gooseflesh, goose pimples, goose bumps	Goose bumps		http://jisho.org/word/%E9%B3%A5%E8%82%8C
45	海溝	かいこう	ocean trench, deep	Oceanic trench		http://jisho.org/word/%E6%B5%B7%E6%BA%9D
45	無菌	むきん	sterilised, sterilized, sterile, pasteurised, pasteurized, germ-free, aseptic	Asepsis		http://jisho.org/word/%E7%84%A1%E8%8F%8C
45	警鐘	けいしょう	alarm bell, fire bell	warning, wake-up call		http://jisho.org/word/%E8%AD%A6%E9%90%98
45	義塾	ぎじゅく	private school			http://jisho.org/word/%E7%BE%A9%E5%A1%BE
45	短距離	たんきょり	short distance, short range, short-haul			http://jisho.org/word/%E7%9F%AD%E8%B7%9D%E9%9B%A2
45	元凶	げんきょう	ringleader, main culprit	main cause, source		http://jisho.org/word/%E5%85%83%E5%87%B6
45	霊園	れいえん	(garden) cemetery, park-style cemetery, memorial park			http://jisho.org/word/%E9%9C%8A%E5%9C%92
45	核分裂	かくぶんれつ	nuclear fission	karyokinesis (division of a cell nucleus during mitosis or meiosis)		http://jisho.org/word/%E6%A0%B8%E5%88%86%E8%A3%82
45	滝川	たきがわ	rapids			http://jisho.org/word/%E6%BB%9D%E5%B7%9D
45	卓	たく	table, desk	counter for tables, desks, etc.	offering table before an altar (sometimes used in tea ceremony)	http://jisho.org/word/%E5%8D%93
45	近距離	きんきょり	short distance			http://jisho.org/word/%E8%BF%91%E8%B7%9D%E9%9B%A2
45	肌色	はだいろ	flesh colour (of a Japanese person), flesh color, pale orange	(one's) skin color, skin colour, skin tone		http://jisho.org/word/%E8%82%8C%E8%89%B2
45	入籍	にゅうせき	registering (a marriage, etc.) in the family register			http://jisho.org/word/%E5%85%A5%E7%B1%8D
45	包み紙	つつみがみ	wrapping paper			http://jisho.org/word/%E5%8C%85%E3%81%BF%E7%B4%99
45	遠距離	えんきょり	long distance, tele-			http://jisho.org/word/%E9%81%A0%E8%B7%9D%E9%9B%A2
45	排水溝	はいすいこう	drainage, gutter, ditch			http://jisho.org/word/%E6%8E%92%E6%B0%B4%E6%BA%9D
45	塾生	じゅくせい	cram school student, student of a private-tutoring school			http://jisho.org/word/%E5%A1%BE%E7%94%9F
45	全裸	ぜんら	stark naked, completely naked, nude			http://jisho.org/word/%E5%85%A8%E8%A3%B8
45	眺望	ちょうぼう	prospect, view, outlook			http://jisho.org/word/%E7%9C%BA%E6%9C%9B
45	半裸	はんら	half-nakedness			http://jisho.org/word/%E5%8D%8A%E8%A3%B8
45	悪趣味	あくしゅみ	bad taste			http://jisho.org/word/%E6%82%AA%E8%B6%A3%E5%91%B3
46	帝国	ていこく	empire	imperial	Empire	http://jisho.org/word/%E5%B8%9D%E5%9B%BD
46	歳入	さいにゅう	annual revenue (government), annual income (government), budget receipts	Government revenue		http://jisho.org/word/%E6%AD%B3%E5%85%A5
46	皇帝	こうてい	emperor	Emperor		http://jisho.org/word/%E7%9A%87%E5%B8%9D
46	魔術	まじゅつ	black magic, sorcery	magic tricks, juggling	Magic (paranormal)	http://jisho.org/word/%E9%AD%94%E8%A1%93
46	錬金術	れんきんじゅつ	alchemy	way of making money, moneymaker, money-spinner	Alchemy	http://jisho.org/word/%E9%8C%AC%E9%87%91%E8%A1%93
46	叫び声	さけびごえ	shout, yell, scream			http://jisho.org/word/%E5%8F%AB%E3%81%B3%E5%A3%B0
46	魔法	まほう	magic, witchcraft, sorcery, spell			http://jisho.org/word/%E9%AD%94%E6%B3%95
46	平穏	へいおん	tranquil, calm, restful, peaceful, quiet			http://jisho.org/word/%E5%B9%B3%E7%A9%8F
46	魔女	まじょ	witch			http://jisho.org/word/%E9%AD%94%E5%A5%B3
46	歳月	さいげつ	time, years			http://jisho.org/word/%E6%AD%B3%E6%9C%88
46	魔	ま	demon, devil, evil spirit, evil influence	-crazed person, -obsessed person, fiend	dreaded, terrible, awful, dreadful	http://jisho.org/word/%E9%AD%94
46	阻害	そがい	obstruction, impediment, hindrance, inhibition, blocking, check			http://jisho.org/word/%E9%98%BB%E5%AE%B3
46	不穏	ふおん	disquieting, threatening, turbulent, restless, unsettled, disturbing			http://jisho.org/word/%E4%B8%8D%E7%A9%8F
46	口癖	くちぐせ	pet saying, favorite phrase, stock phrase, catchphrase	manner of talking		http://jisho.org/word/%E5%8F%A3%E7%99%96
46	辛口	からくち	dry taste (e.g. sake, wine)	a liking for sake, one who likes sake	salty (taste)	http://jisho.org/word/%E8%BE%9B%E5%8F%A3
46	瞬時	しゅんじ	instant, moment, (split) second, (in a) flash, (in the) blink of an eye			http://jisho.org/word/%E7%9E%AC%E6%99%82
46	零下	れいか	below zero, sub-zero			http://jisho.org/word/%E9%9B%B6%E4%B8%8B
46	辛子	からし	mustard			http://jisho.org/word/%E8%BE%9B%E5%AD%90
46	お握り	おにぎり	onigiri, rice ball (often triangular, sometimes with a filling and wrapped in nori)			http://jisho.org/word/%E3%81%8A%E6%8F%A1%E3%82%8A
46	紛れもない	まぎれもない	certain, unmistaken, evident, obvious, beyond doubt			http://jisho.org/word/%E7%B4%9B%E3%82%8C%E3%82%82%E3%81%AA%E3%81%84
46	斬新	ざんしん	novel, original, new, innovative			http://jisho.org/word/%E6%96%AC%E6%96%B0
46	我輩	わがはい	I, me, myself	we, us, ourselves		http://jisho.org/word/%E6%88%91%E8%BC%A9
46	鍛錬	たんれん	tempering (metal), annealing, forging	toughening, disciplining, training		http://jisho.org/word/%E9%8D%9B%E9%8C%AC
46	書架	しょか	bookshelf, bookcase			http://jisho.org/word/%E6%9B%B8%E6%9E%B6
46	新芽	しんめ	sprout, bud, shoot			http://jisho.org/word/%E6%96%B0%E8%8A%BD
46	寮生	りょうせい	boarder, boarding student			http://jisho.org/word/%E5%AF%AE%E7%94%9F
46	稲穂	いなほ	ear (head) of rice			http://jisho.org/word/%E7%A8%B2%E7%A9%82
46	鳩	はと	pigeon, dove	Columbidae		http://jisho.org/word/%E9%B3%A9
46	お盆	おぼん	O-Bon, Obon, Bon Festival, Lantern Festival, Festival of the Dead	tray	Bon Festival	http://jisho.org/word/%E3%81%8A%E7%9B%86
46	猿真似	さるまね	indiscriminate imitation, monkey see, monkey do, blind follower			http://jisho.org/word/%E7%8C%BF%E7%9C%9F%E4%BC%BC
46	囲碁	いご	go (board game)	Go (game)		http://jisho.org/word/%E5%9B%B2%E7%A2%81
46	入れ墨	いれずみ	tattoo (esp. a traditional Japanese one), tattooing	Tattoo		http://jisho.org/word/%E5%85%A5%E3%82%8C%E5%A2%A8
46	租税	そぜい	taxes, taxation	Tax		http://jisho.org/word/%E7%A7%9F%E7%A8%8E
46	瞬く	またたく	to twinkle (e.g. stars), to flicker, to waver	to blink (one's eyes), to wink, to bat		http://jisho.org/word/%E7%9E%AC%E3%81%8F
46	荘園	しょうえん	manor, demesne	Manorialism		http://jisho.org/word/%E8%8D%98%E5%9C%92
46	鈍器	どんき	blunt weapon	Blunt instrument		http://jisho.org/word/%E9%88%8D%E5%99%A8
46	瞳孔	どうこう	pupil (of the eye)	Pupil		http://jisho.org/word/%E7%9E%B3%E5%AD%94
46	帝	みかど	emperor (of Japan), mikado	(the gates of an) imperial residence	Gomon	http://jisho.org/word/%E5%B8%9D
46	俵	たわら	straw bag, sack, bale	counter for sacks (of rice, potatoes, coal, etc.)	Hyou	http://jisho.org/word/%E4%BF%B5
46	病棟	びょうとう	(hospital) ward			http://jisho.org/word/%E7%97%85%E6%A3%9F
46	歳暮	せいぼ	year-end gift	end of the year, year end		http://jisho.org/word/%E6%AD%B3%E6%9A%AE
46	焦り	あせり	impatience			http://jisho.org/word/%E7%84%A6%E3%82%8A
46	零時	れいじ	twelve o'clock, midnight, noon			http://jisho.org/word/%E9%9B%B6%E6%99%82
46	清涼	せいりょう	cool, refreshing			http://jisho.org/word/%E6%B8%85%E6%B6%BC
46	帝政	ていせい	imperial government, imperialism, monarchical rule			http://jisho.org/word/%E5%B8%9D%E6%94%BF
46	碁会所	ごかいじょ	commercial go-playing parlour (parlor)			http://jisho.org/word/%E7%A2%81%E4%BC%9A%E6%89%80
46	租界	そかい	concession, settlement			http://jisho.org/word/%E7%A7%9F%E7%95%8C
46	黙殺	もくさつ	ignoring, disregarding, taking no notice of, refusing to comment on, turning a deaf ear to			http://jisho.org/word/%E9%BB%99%E6%AE%BA
46	白菊	しらぎく	white chrysanthemum			http://jisho.org/word/%E7%99%BD%E8%8F%8A
46	気泡	きほう	(air) bubble (esp. in a liquid)			http://jisho.org/word/%E6%B0%97%E6%B3%A1
46	墨絵	すみえ	ink painting			http://jisho.org/word/%E5%A2%A8%E7%B5%B5
46	綿布	めんぷ	cotton cloth, cotton material			http://jisho.org/word/%E7%B6%BF%E5%B8%83
46	架設	かせつ	construction, building			http://jisho.org/word/%E6%9E%B6%E8%A8%AD
46	発泡	はっぽう	foaming			http://jisho.org/word/%E7%99%BA%E6%B3%A1
46	幽閉	ゆうへい	confinement, imprisonment, incarceration			http://jisho.org/word/%E5%B9%BD%E9%96%89
46	水泡	すいほう	foam, bubble	nothing		http://jisho.org/word/%E6%B0%B4%E6%B3%A1
46	誇大	こだい	exaggeration, hyperbole			http://jisho.org/word/%E8%AA%87%E5%A4%A7
46	寸暇	すんか	moment's leisure, free minute			http://jisho.org/word/%E5%AF%B8%E6%9A%87
46	素粒子	そりゅうし	elementary particle, particle			http://jisho.org/word/%E7%B4%A0%E7%B2%92%E5%AD%90
